fecha,t_promedio_c,t_minima_c,t_maxima_c,precipitacion_mm,hdd,cdd,evento_helada,enso_index,tendencia_c,estacionalidad_c,anio,mes,dia_semana,trimestre,hdd_acum_mes,cdd_acum_mes,dias_helada_mes
2019-08-29,12.04,9.2,15.54,3.94,0.0,2.0394,0,0.68,0.0931,1.3235,2019,8,Thursday,3,0.0,224.29,0
2019-08-30,10.8,6.36,14.79,0.33,0.0,0.7993,0,0.681,0.0932,1.2892,2019,8,Friday,3,0.0,225.09,0
2019-08-31,13.56,10.39,16.84,5.76,0.0,3.5567,0,0.68,0.0933,1.2544,2019,8,Saturday,3,0.0,228.65,0
2019-09-01,12.69,8.88,17.69,0.2,0.0,2.6869,0,0.672,0.0933,1.2191,2019,9,Sunday,3,0.0,2.69,0
2019-09-02,14.56,11.48,18.65,8.87,0.0,4.557,0,0.678,0.0934,1.1832,2019,9,Monday,3,0.0,7.24,0
2019-09-03,15.41,12.61,18.89,10.63,0.0,5.4123,0,0.681,0.0934,1.1469,2019,9,Tuesday,3,0.0,12.66,0
2019-09-04,15.21,12.08,18.93,2.79,0.0,5.2087,0,0.689,0.0935,1.1101,2019,9,Wednesday,3,0.0,17.86,0
2019-09-05,12.75,9.39,16.91,0.47,0.0,2.7517,0,0.691,0.0935,1.0729,2019,9,Thursday,3,0.0,20.62,0
2019-09-06,13.95,10.49,18.05,17.67,0.0,3.9517,0,0.694,0.0936,1.0353,2019,9,Friday,3,0.0,24.57,0
2019-09-07,17.12,14.35,20.78,0.48,0.0,7.1152,0,0.695,0.0936,0.9974,2019,9,Saturday,3,0.0,31.68,0
2019-09-08,13.3,10.85,16.61,0.03,0.0,3.2981,0,0.696,0.0937,0.9592,2019,9,Sunday,3,0.0,34.98,0
2019-09-09,11.11,8.27,13.98,1.51,0.0,1.1058,0,0.702,0.0937,0.9206,2019,9,Monday,3,0.0,36.09,0
2019-09-10,12.87,9.64,16.98,3.45,0.0,2.8673,0,0.703,0.0938,0.8818,2019,9,Tuesday,3,0.0,38.95,0
2019-09-11,16.56,12.95,21.13,1.52,0.0,6.5602,0,0.701,0.0939,0.8427,2019,9,Wednesday,3,0.0,45.51,0
2019-09-12,18.67,15.19,22.73,0.53,0.0,8.674,0,0.71,0.0939,0.8035,2019,9,Thursday,3,0.0,54.19,0
2019-09-13,16.01,11.57,20.14,3.17,0.0,6.0089,0,0.709,0.094,0.764,2019,9,Friday,3,0.0,60.2,0
2019-09-14,15.62,11.99,20.06,0.0,0.0,5.615,0,0.707,0.094,0.7245,2019,9,Saturday,3,0.0,65.81,0
2019-09-15,16.12,12.69,19.7,0.36,0.0,6.1154,0,0.705,0.0941,0.6848,2019,9,Sunday,3,0.0,71.93,0
2019-09-16,15.18,11.93,18.23,0.0,0.0,5.1759,0,0.701,0.0941,0.645,2019,9,Monday,3,0.0,77.1,0
2019-09-17,16.38,13.47,19.55,0.71,0.0,6.3841,0,0.699,0.0942,0.6051,2019,9,Tuesday,3,0.0,83.49,0
2019-09-18,18.66,15.01,22.53,5.99,0.0,8.6639,0,0.695,0.0942,0.5652,2019,9,Wednesday,3,0.0,92.15,0
2019-09-19,18.83,15.89,23.18,0.08,0.0,8.8336,0,0.698,0.0943,0.5254,2019,9,Thursday,3,0.0,100.99,0
2019-09-20,18.38,14.92,22.51,1.73,0.0,8.3835,0,0.707,0.0943,0.4855,2019,9,Friday,3,0.0,109.37,0
2019-09-21,19.66,16.58,23.75,1.29,0.0,9.6638,0,0.701,0.0944,0.4457,2019,9,Saturday,3,0.0,119.03,0
2019-09-22,21.34,18.99,24.6,1.96,0.0,11.3404,0,0.706,0.0945,0.406,2019,9,Sunday,3,0.0,130.37,0
2019-09-23,16.78,13.54,19.96,5.81,0.0,6.7808,0,0.711,0.0945,0.3665,2019,9,Monday,3,0.0,137.15,0
2019-09-24,16.59,13.98,20.73,0.22,0.0,6.5894,0,0.718,0.0946,0.327,2019,9,Tuesday,3,0.0,143.74,0
2019-09-25,16.92,14.02,21.01,0.72,0.0,6.9151,0,0.72,0.0946,0.2877,2019,9,Wednesday,3,0.0,150.66,0
2019-09-26,13.8,10.44,17.89,2.14,0.0,3.8001,0,0.72,0.0947,0.2487,2019,9,Thursday,3,0.0,154.46,0
2019-09-27,13.96,9.83,18.04,0.0,0.0,3.9607,0,0.723,0.0947,0.2098,2019,9,Friday,3,0.0,158.42,0
2019-09-28,15.22,12.27,18.79,1.51,0.0,5.216,0,0.721,0.0948,0.1712,2019,9,Saturday,3,0.0,163.64,0
2019-09-29,11.79,8.51,15.16,1.22,0.0,1.7919,0,0.718,0.0948,0.1329,2019,9,Sunday,3,0.0,165.43,0
2019-09-30,12.56,9.86,16.25,1.52,0.0,2.5621,0,0.718,0.0949,0.0949,2019,9,Monday,3,0.0,167.99,0
2019-10-01,13.7,10.61,18.11,1.19,0.0,3.7023,0,0.713,0.0949,0.0572,2019,10,Tuesday,4,0.0,3.7,0
2019-10-02,13.87,10.95,18.12,1.05,0.0,3.8718,0,0.712,0.095,0.0199,2019,10,Wednesday,4,0.0,7.57,0
2019-10-03,13.02,9.08,17.29,0.0,0.0,3.0158,0,0.711,0.0951,-0.0171,2019,10,Thursday,4,0.0,10.59,0
2019-10-04,14.96,12.41,17.92,0.51,0.0,4.9566,0,0.711,0.0951,-0.0536,2019,10,Friday,4,0.0,15.55,0
2019-10-05,14.48,11.81,18.23,8.58,0.0,4.4767,0,0.71,0.0952,-0.0898,2019,10,Saturday,4,0.0,20.02,0
2019-10-06,14.67,11.26,19.06,4.71,0.0,4.6737,0,0.71,0.0952,-0.1255,2019,10,Sunday,4,0.0,24.7,0
2019-10-07,14.29,11.03,18.16,8.92,0.0,4.2933,0,0.708,0.0953,-0.1607,2019,10,Monday,4,0.0,28.99,0
2019-10-08,15.17,11.93,19.16,2.02,0.0,5.1702,0,0.713,0.0953,-0.1954,2019,10,Tuesday,4,0.0,34.16,0
2019-10-09,13.67,11.31,16.22,1.72,0.0,3.6651,0,0.72,0.0954,-0.2296,2019,10,Wednesday,4,0.0,37.83,0
2019-10-10,14.37,11.54,18.6,8.31,0.0,4.3704,0,0.716,0.0954,-0.2633,2019,10,Thursday,4,0.0,42.2,0
2019-10-11,16.42,13.88,20.34,5.41,0.0,6.4164,0,0.713,0.0955,-0.2965,2019,10,Friday,4,0.0,48.61,0
2019-10-12,15.95,11.94,20.0,0.21,0.0,5.9522,0,0.711,0.0956,-0.3291,2019,10,Saturday,4,0.0,54.56,0
2019-10-13,12.94,8.68,17.59,4.64,0.0,2.9392,0,0.705,0.0956,-0.3611,2019,10,Sunday,4,0.0,57.5,0
2019-10-14,12.73,10.08,15.93,0.0,0.0,2.7345,0,0.704,0.0957,-0.3925,2019,10,Monday,4,0.0,60.24,0
2019-10-15,14.68,10.66,18.93,0.0,0.0,4.6791,0,0.703,0.0957,-0.4232,2019,10,Tuesday,4,0.0,64.92,0
2019-10-16,14.52,11.39,18.51,7.82,0.0,4.5152,0,0.7,0.0958,-0.4534,2019,10,Wednesday,4,0.0,69.43,0
2019-10-17,11.23,7.59,16.29,1.22,0.0,1.2294,0,0.703,0.0958,-0.4829,2019,10,Thursday,4,0.0,70.66,0
2019-10-18,13.68,10.41,17.07,0.0,0.0,3.6825,0,0.701,0.0959,-0.5118,2019,10,Friday,4,0.0,74.34,0
2019-10-19,13.65,10.37,18.15,0.0,0.0,3.6522,0,0.696,0.0959,-0.5399,2019,10,Saturday,4,0.0,78.0,0
2019-10-20,13.62,10.72,17.8,2.57,0.0,3.6173,0,0.698,0.096,-0.5674,2019,10,Sunday,4,0.0,81.61,0
2019-10-21,13.72,10.75,18.02,0.03,0.0,3.721,0,0.698,0.096,-0.5942,2019,10,Monday,4,0.0,85.33,0
2019-10-22,12.22,9.58,14.82,1.25,0.0,2.2153,0,0.7,0.0961,-0.6203,2019,10,Tuesday,4,0.0,87.55,0
2019-10-23,14.1,9.69,18.99,1.41,0.0,4.1036,0,0.701,0.0962,-0.6457,2019,10,Wednesday,4,0.0,91.65,0
2019-10-24,15.41,11.88,18.43,0.38,0.0,5.4095,0,0.702,0.0962,-0.6704,2019,10,Thursday,4,0.0,97.06,0
2019-10-25,14.2,11.07,18.92,2.63,0.0,4.2032,0,0.697,0.0963,-0.6943,2019,10,Friday,4,0.0,101.27,0
2019-10-26,14.94,10.58,18.98,1.03,0.0,4.9412,0,0.701,0.0963,-0.7175,2019,10,Saturday,4,0.0,106.21,0
2019-10-27,12.86,9.96,16.18,6.79,0.0,2.8584,0,0.692,0.0964,-0.7399,2019,10,Sunday,4,0.0,109.07,0
2019-10-28,14.67,11.29,18.54,0.31,0.0,4.6677,0,0.691,0.0964,-0.7616,2019,10,Monday,4,0.0,113.73,0
2019-10-29,13.73,10.4,17.51,0.21,0.0,3.7285,0,0.699,0.0965,-0.7826,2019,10,Tuesday,4,0.0,117.46,0
2019-10-30,14.19,10.53,19.23,6.71,0.0,4.1864,0,0.702,0.0965,-0.8028,2019,10,Wednesday,4,0.0,121.65,0
2019-10-31,10.98,7.11,14.69,6.62,0.0,0.9839,0,0.7,0.0966,-0.8222,2019,10,Thursday,4,0.0,122.63,0
2019-11-01,9.34,6.41,12.95,5.31,0.6598,0.0,0,0.706,0.0966,-0.8409,2019,11,Friday,4,0.66,0.0,0
2019-11-02,11.18,7.05,15.01,0.0,0.0,1.1847,0,0.714,0.0967,-0.8588,2019,11,Saturday,4,0.66,1.18,0
2019-11-03,12.77,9.51,17.5,9.48,0.0,2.7745,0,0.718,0.0968,-0.8759,2019,11,Sunday,4,0.66,3.96,0
2019-11-04,15.63,11.48,19.82,3.37,0.0,5.6254,0,0.717,0.0968,-0.8923,2019,11,Monday,4,0.66,9.58,0
2019-11-05,17.14,13.32,22.24,6.75,0.0,7.1434,0,0.719,0.0969,-0.9079,2019,11,Tuesday,4,0.66,16.73,0
2019-11-06,13.66,9.25,18.74,0.27,0.0,3.6552,0,0.719,0.0969,-0.9227,2019,11,Wednesday,4,0.66,20.38,0
2019-11-07,11.99,7.88,16.55,10.5,0.0,1.9933,0,0.722,0.097,-0.9368,2019,11,Thursday,4,0.66,22.38,0
2019-11-08,10.32,7.57,13.66,0.66,0.0,0.3218,0,0.721,0.097,-0.9502,2019,11,Friday,4,0.66,22.7,0
2019-11-09,10.26,8.35,13.49,8.0,0.0,0.2587,0,0.723,0.0971,-0.9628,2019,11,Saturday,4,0.66,22.96,0
2019-11-10,11.04,8.07,14.49,14.35,0.0,1.0426,0,0.718,0.0971,-0.9747,2019,11,Sunday,4,0.66,24.0,0
2019-11-11,9.22,5.97,13.49,1.38,0.7841,0.0,0,0.711,0.0972,-0.9858,2019,11,Monday,4,1.44,24.0,0
2019-11-12,9.21,5.35,13.45,2.95,0.7875,0.0,0,0.713,0.0972,-0.9962,2019,11,Tuesday,4,2.23,24.0,0
2019-11-13,10.47,6.9,14.94,1.14,0.0,0.4664,0,0.715,0.0973,-1.0058,2019,11,Wednesday,4,2.23,24.47,0
2019-11-14,10.96,8.3,14.39,1.09,0.0,0.9631,0,0.71,0.0974,-1.0148,2019,11,Thursday,4,2.23,25.43,0
2019-11-15,11.44,8.08,15.63,0.5,0.0,1.441,0,0.714,0.0974,-1.023,2019,11,Friday,4,2.23,26.87,0
2019-11-16,9.59,6.42,13.46,0.97,0.4059,0.0,0,0.723,0.0975,-1.0306,2019,11,Saturday,4,2.64,26.87,0
2019-11-17,9.34,6.34,13.24,2.09,0.658,0.0,0,0.725,0.0975,-1.0375,2019,11,Sunday,4,3.3,26.87,0
2019-11-18,10.83,7.12,15.7,0.86,0.0,0.8342,0,0.724,0.0976,-1.0437,2019,11,Monday,4,3.3,27.7,0
2019-11-19,11.25,7.47,15.19,0.13,0.0,1.2466,0,0.727,0.0976,-1.0492,2019,11,Tuesday,4,3.3,28.95,0
2019-11-20,11.95,8.49,16.79,21.52,0.0,1.9548,0,0.729,0.0977,-1.0541,2019,11,Wednesday,4,3.3,30.91,0
2019-11-21,15.85,12.06,20.12,0.38,0.0,5.8492,0,0.732,0.0977,-1.0584,2019,11,Thursday,4,3.3,36.75,0
2019-11-22,18.0,13.73,22.36,0.64,0.0,8.001,0,0.722,0.0978,-1.062,2019,11,Friday,4,3.3,44.76,0
2019-11-23,17.34,13.22,22.2,4.45,0.0,7.3433,0,0.719,0.0979,-1.065,2019,11,Saturday,4,3.3,52.1,0
2019-11-24,13.29,11.31,16.72,0.35,0.0,3.2853,0,0.717,0.0979,-1.0675,2019,11,Sunday,4,3.3,55.38,0
2019-11-25,10.96,8.11,14.74,0.0,0.0,0.9551,0,0.714,0.098,-1.0693,2019,11,Monday,4,3.3,56.34,0
2019-11-26,8.85,4.47,13.03,0.17,1.1474,0.0,0,0.712,0.098,-1.0706,2019,11,Tuesday,4,4.44,56.34,0
2019-11-27,8.34,5.14,12.63,0.64,1.6646,0.0,0,0.707,0.0981,-1.0714,2019,11,Wednesday,4,6.11,56.34,0
2019-11-28,9.33,6.81,12.9,0.82,0.6672,0.0,0,0.703,0.0981,-1.0716,2019,11,Thursday,4,6.77,56.34,0
2019-11-29,9.02,5.48,14.08,2.14,0.9771,0.0,0,0.704,0.0982,-1.0713,2019,11,Friday,4,7.75,56.34,0
2019-11-30,10.25,6.49,13.48,0.84,0.0,0.2464,0,0.708,0.0982,-1.0705,2019,11,Saturday,4,7.75,56.59,0
2019-12-01,12.66,9.27,16.46,6.05,0.0,2.6634,0,0.706,0.0983,-1.0692,2019,12,Sunday,4,0.0,2.66,0
2019-12-02,13.87,10.83,17.11,0.0,0.0,3.8744,0,0.71,0.0983,-1.0675,2019,12,Monday,4,0.0,6.54,0
2019-12-03,12.88,8.94,17.78,0.0,0.0,2.8785,0,0.71,0.0984,-1.0653,2019,12,Tuesday,4,0.0,9.42,0
2019-12-04,13.98,11.25,18.55,1.1,0.0,3.984,0,0.707,0.0985,-1.0627,2019,12,Wednesday,4,0.0,13.4,0
2019-12-05,12.91,9.31,16.99,4.71,0.0,2.9073,0,0.703,0.0985,-1.0597,2019,12,Thursday,4,0.0,16.31,0
2019-12-06,13.12,9.45,17.54,5.63,0.0,3.1226,0,0.702,0.0986,-1.0563,2019,12,Friday,4,0.0,19.43,0
2019-12-07,11.17,7.51,15.65,0.28,0.0,1.1746,0,0.707,0.0986,-1.0525,2019,12,Saturday,4,0.0,20.6,0
2019-12-08,11.63,8.2,16.72,7.76,0.0,1.6338,0,0.704,0.0987,-1.0484,2019,12,Sunday,4,0.0,22.24,0
2019-12-09,11.86,8.42,16.47,4.1,0.0,1.8624,0,0.703,0.0987,-1.044,2019,12,Monday,4,0.0,24.1,0
2019-12-10,13.35,9.56,17.76,5.17,0.0,3.3545,0,0.704,0.0988,-1.0392,2019,12,Tuesday,4,0.0,27.46,0
2019-12-11,13.42,9.5,18.28,0.67,0.0,3.4167,0,0.695,0.0988,-1.0342,2019,12,Wednesday,4,0.0,30.87,0
2019-12-12,13.94,10.98,17.51,5.14,0.0,3.9391,0,0.689,0.0989,-1.0289,2019,12,Thursday,4,0.0,34.81,0
2019-12-13,11.17,7.53,15.45,0.39,0.0,1.1655,0,0.681,0.0989,-1.0233,2019,12,Friday,4,0.0,35.98,0
2019-12-14,11.38,7.54,16.6,0.59,0.0,1.3807,0,0.684,0.099,-1.0175,2019,12,Saturday,4,0.0,37.36,0
2019-12-15,13.16,9.73,18.46,0.34,0.0,3.1634,0,0.688,0.0991,-1.0115,2019,12,Sunday,4,0.0,40.52,0
2019-12-16,12.01,8.48,16.52,5.01,0.0,2.0057,0,0.693,0.0991,-1.0054,2019,12,Monday,4,0.0,42.53,0
2019-12-17,13.11,8.95,18.31,11.28,0.0,3.1061,0,0.696,0.0992,-0.999,2019,12,Tuesday,4,0.0,45.63,0
2019-12-18,15.52,11.26,20.49,10.58,0.0,5.517,0,0.695,0.0992,-0.9925,2019,12,Wednesday,4,0.0,51.15,0
2019-12-19,18.33,14.82,23.07,3.53,0.0,8.3279,0,0.695,0.0993,-0.9859,2019,12,Thursday,4,0.0,59.48,0
2019-12-20,19.45,15.84,23.62,5.16,0.0,9.4465,0,0.694,0.0993,-0.9791,2019,12,Friday,4,0.0,68.92,0
2019-12-21,16.36,11.87,20.94,40.03,0.0,6.3631,0,0.697,0.0994,-0.9723,2019,12,Saturday,4,0.0,75.29,0
2019-12-22,12.49,8.86,17.75,0.97,0.0,2.4857,0,0.697,0.0994,-0.9653,2019,12,Sunday,4,0.0,77.77,0
2019-12-23,9.3,5.72,14.43,4.15,0.7033,0.0,0,0.699,0.0995,-0.9584,2019,12,Monday,4,0.7,77.77,0
2019-12-24,10.85,8.03,14.17,2.06,0.0,0.8498,0,0.695,0.0995,-0.9514,2019,12,Tuesday,4,0.7,78.62,0
2019-12-25,9.52,4.57,15.22,1.5,0.4783,0.0,0,0.691,0.0996,-0.9443,2019,12,Wednesday,4,1.18,78.62,0
2019-12-26,6.28,2.48,10.15,17.45,3.7227,0.0,0,0.695,0.0997,-0.9373,2019,12,Thursday,4,4.9,78.62,0
2019-12-27,5.19,1.39,9.25,3.79,4.811,0.0,1,0.695,0.0997,-0.9303,2019,12,Friday,4,9.72,78.62,1
2019-12-28,6.71,3.35,11.54,9.94,3.2911,0.0,0,0.702,0.0998,-0.9233,2019,12,Saturday,4,13.01,78.62,1
2019-12-29,5.2,0.81,10.61,0.39,4.8028,0.0,1,0.694,0.0998,-0.9164,2019,12,Sunday,4,17.81,78.62,2
2019-12-30,8.88,4.3,13.98,0.57,1.1221,0.0,0,0.695,0.0999,-0.9095,2019,12,Monday,4,18.93,78.62,2
2019-12-31,11.14,8.0,15.74,2.44,0.0,1.1384,0,0.696,0.0999,-0.9027,2019,12,Tuesday,4,18.93,79.76,2
2020-01-01,13.82,9.65,18.51,1.96,0.0,3.8194,0,0.701,0.1,-0.8961,2020,1,Wednesday,1,0.0,3.82,0
2020-01-02,16.52,12.39,21.86,3.33,0.0,6.516,0,0.692,0.1,-0.8895,2020,1,Thursday,1,0.0,10.34,0
2020-01-03,15.39,11.0,20.61,0.63,0.0,5.3942,0,0.689,0.1001,-0.8831,2020,1,Friday,1,0.0,15.73,0
2020-01-04,14.91,11.23,19.68,0.57,0.0,4.9055,0,0.686,0.1002,-0.8768,2020,1,Saturday,1,0.0,20.64,0
2020-01-05,14.78,10.66,19.61,2.57,0.0,4.7789,0,0.681,0.1002,-0.8706,2020,1,Sunday,1,0.0,25.41,0
2020-01-06,12.94,8.72,17.09,3.21,0.0,2.9437,0,0.687,0.1003,-0.8647,2020,1,Monday,1,0.0,28.36,0
2020-01-07,15.09,11.26,19.56,6.41,0.0,5.0917,0,0.693,0.1003,-0.8589,2020,1,Tuesday,1,0.0,33.45,0
2020-01-08,17.61,13.89,22.7,0.96,0.0,7.6142,0,0.695,0.1004,-0.8533,2020,1,Wednesday,1,0.0,41.06,0
2020-01-09,16.3,11.58,22.17,1.72,0.0,6.305,0,0.691,0.1004,-0.8479,2020,1,Thursday,1,0.0,47.37,0
2020-01-10,13.55,9.61,18.97,1.34,0.0,3.5496,0,0.689,0.1005,-0.8427,2020,1,Friday,1,0.0,50.92,0
2020-01-11,10.09,6.14,14.63,4.97,0.0,0.0907,0,0.685,0.1005,-0.8378,2020,1,Saturday,1,0.0,51.01,0
2020-01-12,10.58,6.58,15.38,11.5,0.0,0.5844,0,0.67,0.1006,-0.833,2020,1,Sunday,1,0.0,51.59,0
2020-01-13,10.52,6.51,15.31,7.85,0.0,0.5192,0,0.665,0.1006,-0.8286,2020,1,Monday,1,0.0,52.11,0
2020-01-14,7.57,3.46,11.35,0.31,2.4289,0.0,0,0.656,0.1007,-0.8243,2020,1,Tuesday,1,2.43,52.11,0
2020-01-15,10.2,5.91,15.34,5.78,0.0,0.1974,0,0.653,0.1008,-0.8204,2020,1,Wednesday,1,2.43,52.31,0
2020-01-16,13.75,9.0,19.44,0.52,0.0,3.7481,0,0.652,0.1008,-0.8167,2020,1,Thursday,1,2.43,56.06,0
2020-01-17,15.23,10.8,20.81,5.93,0.0,5.2259,0,0.653,0.1009,-0.8133,2020,1,Friday,1,2.43,61.28,0
2020-01-18,17.32,13.07,22.19,0.72,0.0,7.3249,0,0.648,0.1009,-0.8101,2020,1,Saturday,1,2.43,68.61,0
2020-01-19,16.29,12.17,21.48,0.25,0.0,6.2869,0,0.644,0.101,-0.8073,2020,1,Sunday,1,2.43,74.9,0
2020-01-20,11.86,6.79,17.68,0.01,0.0,1.8555,0,0.64,0.101,-0.8047,2020,1,Monday,1,2.43,76.75,0
2020-01-21,11.47,6.72,16.42,0.93,0.0,1.4738,0,0.637,0.1011,-0.8024,2020,1,Tuesday,1,2.43,78.22,0
2020-01-22,9.96,6.08,16.0,0.03,0.0365,0.0,0,0.627,0.1011,-0.8004,2020,1,Wednesday,1,2.47,78.22,0
2020-01-23,8.84,3.1,14.37,0.28,1.1584,0.0,0,0.634,0.1012,-0.7987,2020,1,Thursday,1,3.62,78.22,0
2020-01-24,6.31,1.49,11.94,8.58,3.6909,0.0,1,0.631,0.1012,-0.7973,2020,1,Friday,1,7.31,78.22,1
2020-01-25,5.51,0.92,12.29,0.36,4.4942,0.0,1,0.629,0.1013,-0.7962,2020,1,Saturday,1,11.81,78.22,2
2020-01-26,7.23,2.61,12.49,10.53,2.7718,0.0,0,0.634,0.1014,-0.7954,2020,1,Sunday,1,14.58,78.22,2
2020-01-27,8.1,4.48,12.97,3.06,1.9024,0.0,0,0.628,0.1014,-0.7949,2020,1,Monday,1,16.48,78.22,2
2020-01-28,8.95,4.38,14.83,2.88,1.0528,0.0,0,0.629,0.1015,-0.7947,2020,1,Tuesday,1,17.54,78.22,2
2020-01-29,9.96,6.11,14.63,0.21,0.0411,0.0,0,0.632,0.1015,-0.7948,2020,1,Wednesday,1,17.58,78.22,2
2020-01-30,12.83,7.96,18.42,0.75,0.0,2.833,0,0.629,0.1016,-0.7951,2020,1,Thursday,1,17.58,81.06,2
2020-01-31,14.62,11.27,19.21,0.3,0.0,4.6189,0,0.634,0.1016,-0.7958,2020,1,Friday,1,17.58,85.68,2
2020-02-01,16.83,12.32,21.67,0.05,0.0,6.8253,0,0.639,0.1017,-0.7967,2020,2,Saturday,1,0.0,6.83,0
2020-02-02,11.82,7.06,16.79,0.53,0.0,1.8204,0,0.642,0.1017,-0.7979,2020,2,Sunday,1,0.0,8.65,0
2020-02-03,8.19,3.99,13.6,4.53,1.8075,0.0,0,0.639,0.1018,-0.7994,2020,2,Monday,1,1.81,8.65,0
2020-02-04,11.51,6.46,17.08,1.47,0.0,1.5098,0,0.64,0.1018,-0.8011,2020,2,Tuesday,1,1.81,10.16,0
2020-02-05,10.82,5.04,16.91,0.88,0.0,0.8174,0,0.637,0.1019,-0.8031,2020,2,Wednesday,1,1.81,10.97,0
2020-02-06,8.54,4.16,13.42,4.69,1.4555,0.0,0,0.638,0.102,-0.8054,2020,2,Thursday,1,3.26,10.97,0
2020-02-07,6.76,2.2,12.19,1.52,3.2404,0.0,0,0.644,0.102,-0.8078,2020,2,Friday,1,6.5,10.97,0
2020-02-08,7.08,2.6,11.38,0.03,2.9183,0.0,0,0.638,0.1021,-0.8106,2020,2,Saturday,1,9.42,10.97,0
2020-02-09,10.16,5.53,15.6,0.0,0.0,0.1629,0,0.636,0.1021,-0.8135,2020,2,Sunday,1,9.42,11.14,0
2020-02-10,7.49,3.31,12.14,4.07,2.509,0.0,0,0.632,0.1022,-0.8166,2020,2,Monday,1,11.93,11.14,0
2020-02-11,9.71,5.54,14.87,0.45,0.2879,0.0,0,0.633,0.1022,-0.82,2020,2,Tuesday,1,12.22,11.14,0
2020-02-12,9.06,4.64,13.66,10.75,0.9367,0.0,0,0.622,0.1023,-0.8235,2020,2,Wednesday,1,13.16,11.14,0
2020-02-13,11.85,7.74,16.83,11.15,0.0,1.8454,0,0.619,0.1023,-0.8272,2020,2,Thursday,1,13.16,12.98,0
2020-02-14,9.4,5.23,14.72,5.47,0.602,0.0,0,0.617,0.1024,-0.831,2020,2,Friday,1,13.76,12.98,0
2020-02-15,10.5,6.0,16.41,5.17,0.0,0.497,0,0.619,0.1025,-0.8351,2020,2,Saturday,1,13.76,13.48,0
2020-02-16,13.66,9.46,18.94,0.39,0.0,3.6593,0,0.619,0.1025,-0.8392,2020,2,Sunday,1,13.76,17.14,0
2020-02-17,14.26,9.7,18.98,0.11,0.0,4.2557,0,0.621,0.1026,-0.8435,2020,2,Monday,1,13.76,21.39,0
2020-02-18,16.08,11.86,21.52,0.74,0.0,6.0847,0,0.623,0.1026,-0.8478,2020,2,Tuesday,1,13.76,27.48,0
2020-02-19,19.19,14.98,23.91,6.9,0.0,9.1927,0,0.621,0.1027,-0.8523,2020,2,Wednesday,1,13.76,36.67,0
2020-02-20,18.08,14.3,22.39,3.54,0.0,8.0754,0,0.624,0.1027,-0.8569,2020,2,Thursday,1,13.76,44.75,0
2020-02-21,15.54,10.88,20.51,3.73,0.0,5.5429,0,0.62,0.1028,-0.8615,2020,2,Friday,1,13.76,50.29,0
2020-02-22,13.22,8.58,18.6,0.0,0.0,3.2212,0,0.622,0.1028,-0.8661,2020,2,Saturday,1,13.76,53.51,0
2020-02-23,13.98,9.03,19.15,0.49,0.0,3.9818,0,0.625,0.1029,-0.8708,2020,2,Sunday,1,13.76,57.49,0
2020-02-24,13.31,9.13,19.07,0.0,0.0,3.3092,0,0.621,0.1029,-0.8755,2020,2,Monday,1,13.76,60.8,0
2020-02-25,10.68,5.59,16.63,2.25,0.0,0.6754,0,0.617,0.103,-0.8801,2020,2,Tuesday,1,13.76,61.48,0
2020-02-26,12.38,7.09,17.9,1.97,0.0,2.3834,0,0.613,0.1031,-0.8848,2020,2,Wednesday,1,13.76,63.86,0
2020-02-27,10.53,6.85,16.3,5.6,0.0,0.533,0,0.622,0.1031,-0.8894,2020,2,Thursday,1,13.76,64.39,0
2020-02-28,9.35,4.61,15.22,2.37,0.6458,0.0,0,0.622,0.1032,-0.894,2020,2,Friday,1,14.4,64.39,0
2020-02-29,11.0,5.99,16.71,6.88,0.0,1.0036,0,0.624,0.1032,-0.8984,2020,2,Saturday,1,14.4,65.4,0
2020-03-01,15.41,11.01,21.13,9.2,0.0,5.4098,0,0.61,0.1033,-0.9028,2020,3,Sunday,1,0.0,5.41,0
2020-03-02,15.57,10.69,21.88,4.12,0.0,5.5747,0,0.603,0.1033,-0.907,2020,3,Monday,1,0.0,10.98,0
2020-03-03,12.21,7.59,18.07,7.94,0.0,2.2119,0,0.604,0.1034,-0.9112,2020,3,Tuesday,1,0.0,13.2,0
2020-03-04,12.7,8.29,18.24,0.0,0.0,2.6983,0,0.599,0.1034,-0.9151,2020,3,Wednesday,1,0.0,15.89,0
2020-03-05,13.03,7.89,19.2,0.83,0.0,3.0311,0,0.6,0.1035,-0.9189,2020,3,Thursday,1,0.0,18.93,0
2020-03-06,12.13,6.9,17.87,5.51,0.0,2.1252,0,0.598,0.1035,-0.9225,2020,3,Friday,1,0.0,21.05,0
2020-03-07,11.58,7.56,16.52,5.63,0.0,1.5821,0,0.593,0.1036,-0.9259,2020,3,Saturday,1,0.0,22.63,0
2020-03-08,10.76,6.81,15.92,1.94,0.0,0.7613,0,0.592,0.1037,-0.929,2020,3,Sunday,1,0.0,23.39,0
2020-03-09,13.11,8.84,17.62,0.14,0.0,3.111,0,0.592,0.1037,-0.9319,2020,3,Monday,1,0.0,26.51,0
2020-03-10,13.13,8.4,19.07,1.14,0.0,3.1332,0,0.589,0.1038,-0.9346,2020,3,Tuesday,1,0.0,29.64,0
2020-03-11,14.27,10.54,18.02,2.16,0.0,4.2748,0,0.591,0.1038,-0.9369,2020,3,Wednesday,1,0.0,33.91,0
