fecha,t_min_media,t_min_minima,t_prom_media,hdd_semana,heladas,precip_total,enso,rendimiento_usd,perdida_pct,deficit_temp
2023-03-05,9.498571428571429,7.86,14.20142857142857,0.0,0,30.25,0.3901428571428571,15660.62,2.12,-0.5014285714285709
2023-03-12,10.212857142857143,8.86,14.45,0.0,0,25.64,0.399,16536.48,-3.35,0.21285714285714263
2023-03-19,7.667142857142857,4.57,12.285714285714286,0.8249,0,31.11,0.40885714285714286,17303.82,-8.15,-2.3328571428571427
2023-03-26,5.168571428571428,3.34,9.747142857142858,5.3405000000000005,0,11.79,0.43014285714285716,13906.15,13.09,-4.831428571428572
2023-04-02,5.131428571428572,2.79,9.581428571428571,4.569999999999999,0,19.060000000000002,0.4461428571428572,13302.13,16.86,-4.868571428571428
2023-04-09,7.664285714285714,6.2,12.197142857142856,0.0,0,22.560000000000002,0.46728571428571425,12353.77,22.79,-2.3357142857142863
2023-04-16,4.677142857142857,3.31,9.35142857142857,5.556,0,44.61,0.4827142857142857,13400.19,16.25,-5.322857142857143
2023-04-23,10.081428571428571,5.96,14.208571428571428,0.846,0,38.7,0.505,15659.07,2.13,0.08142857142857096
2023-04-30,10.275714285714287,6.91,14.857142857142858,0.0,0,17.439999999999998,0.518,17507.32,-9.42,0.2757142857142867
2023-05-07,6.335714285714286,3.45,10.801428571428572,4.5577,0,39.300000000000004,0.5245714285714286,16204.92,-1.28,-3.6642857142857137
2023-05-14,10.85,4.81,14.875714285714285,0.9527,0,45.91,0.5394285714285715,17957.88,-12.24,0.8499999999999996
2023-05-21,4.017142857142857,0.77,8.484285714285715,12.988100000000001,1,22.67,0.5495714285714286,12173.28,23.92,-5.982857142857143
2023-05-28,10.327142857142857,6.63,14.428571428571429,0.0,0,30.56,0.5661428571428572,13349.41,16.57,0.3271428571428565
2023-06-04,14.812857142857142,12.88,19.002857142857145,0.0,0,14.94,0.5767142857142857,14547.41,9.08,4.812857142857142
2023-06-11,12.31142857142857,9.2,16.31,0.0,0,16.71,0.5827142857142856,15613.3,2.42,2.3114285714285696
2023-06-18,13.612857142857143,9.79,17.181428571428572,0.0,0,23.909999999999997,0.5957142857142858,15586.65,2.58,3.612857142857143
2023-06-25,13.231428571428571,9.21,17.10571428571429,0.0,0,27.11,0.6144285714285714,13125.25,17.97,3.2314285714285713
2023-07-02,10.822857142857144,6.03,14.687142857142858,0.0,0,22.19,0.6301428571428571,14387.23,10.08,0.8228571428571438
2023-07-09,11.251428571428571,9.57,14.680000000000001,0.0,0,10.78,0.6397142857142857,13495.2,15.65,1.251428571428571
2023-07-16,8.381428571428572,4.87,12.294285714285715,1.0113,0,16.830000000000002,0.6385714285714286,15380.07,3.87,-1.6185714285714283
2023-07-23,13.111428571428572,11.46,16.685714285714287,0.0,0,21.76,0.6485714285714286,15982.9,0.11,3.111428571428572
2023-07-30,15.902857142857142,12.97,19.16142857142857,0.0,0,45.040000000000006,0.6514285714285715,14648.71,8.45,5.902857142857142
2023-08-06,13.218571428571428,9.73,16.61714285714286,0.0,0,51.160000000000004,0.6722857142857144,14547.79,9.08,3.218571428571428
2023-08-13,12.207142857142857,10.19,15.562857142857142,0.0,0,20.959999999999997,0.6824285714285715,13847.51,13.45,2.2071428571428573
2023-08-20,11.040000000000001,7.75,13.965714285714284,0.0,0,42.28,0.6778571428571428,14733.71,7.91,1.040000000000001
2023-08-27,9.784285714285716,7.71,12.847142857142858,0.0,0,40.69,0.691,16344.76,-2.15,-0.21571428571428442
2023-09-03,9.049999999999999,7.34,12.132857142857144,0.2689,0,26.88,0.6941428571428572,14719.5,8.0,-0.9500000000000011
2023-09-10,11.485714285714286,8.45,14.294285714285715,0.0,0,35.44,0.687,15814.13,1.16,1.4857142857142858
2023-09-17,7.964285714285714,6.01,11.037142857142857,2.2853,0,14.21,0.7008571428571428,14850.78,7.18,-2.0357142857142856
2023-09-24,9.535714285714286,6.58,12.862857142857141,0.0,0,26.23,0.7342857142857142,14367.47,10.2,-0.4642857142857135
2023-10-01,16.102857142857143,14.2,19.33285714285714,0.0,0,11.73,0.7624285714285713,14877.73,7.01,6.102857142857143
2023-10-08,11.852857142857143,7.12,15.375714285714285,0.0,0,10.76,0.7452857142857142,14011.37,12.43,1.8528571428571432
2023-10-15,8.838571428571429,7.44,12.022857142857143,0.0,0,28.869999999999997,0.7537142857142857,14189.74,11.31,-1.161428571428571
2023-10-22,8.912857142857144,6.72,12.405714285714286,0.0,0,18.92,0.7435714285714285,13505.29,15.59,-1.0871428571428563
2023-10-29,9.564285714285715,5.66,13.058571428571428,0.0,0,11.57,0.7497142857142858,16985.99,-6.16,-0.43571428571428505
2023-11-05,7.497142857142857,2.82,10.96142857142857,7.803,0,29.9,0.744,15578.78,2.63,-2.5028571428571427
2023-11-12,11.914285714285715,7.2,15.37142857142857,0.0,0,6.12,0.7497142857142858,15020.3,6.12,1.9142857142857146
2023-11-19,7.438571428571429,4.29,10.991428571428571,4.3181,0,27.009999999999998,0.7374285714285714,15208.84,4.94,-2.5614285714285714
2023-11-26,9.955714285714285,8.76,13.37142857142857,0.0,0,16.62,0.72,15441.46,3.49,-0.04428571428571537
2023-12-03,9.102857142857143,4.7,12.302857142857144,1.1967999999999999,0,21.990000000000002,0.7128571428571429,15148.45,5.32,-0.8971428571428568
2023-12-10,9.27,8.03,12.768571428571429,0.0,0,22.07,0.7087142857142856,16166.82,-1.04,-0.7300000000000004
2023-12-17,6.359999999999999,2.45,10.215714285714286,5.4076,0,20.33,0.712,16288.59,-1.8,-3.6400000000000006
2023-12-24,12.204285714285716,7.02,16.001428571428573,0.0,0,29.39,0.7004285714285714,15472.09,3.3,2.2042857142857155
2023-12-31,8.327142857142857,7.08,12.781428571428572,0.0,0,44.2,0.6917142857142856,14845.54,7.22,-1.6728571428571435
2024-01-07,7.375714285714286,5.29,11.15,1.7614,0,34.39,0.6805714285714286,14779.13,7.63,-2.6242857142857137
2024-01-14,11.484285714285715,9.76,15.111428571428572,0.0,0,16.06,0.6588571428571429,12544.12,21.6,1.4842857142857149
2024-01-21,7.3185714285714285,2.9,11.545714285714284,3.94,0,23.47,0.6411428571428572,12084.93,24.47,-2.6814285714285715
2024-01-28,5.557142857142857,2.74,9.42,8.898,0,66.38000000000001,0.6401428571428571,15061.87,5.86,-4.442857142857143
2024-02-04,2.422857142857143,-0.77,6.687142857142858,23.1874,2,15.600000000000001,0.6434285714285715,12108.0,24.32,-7.5771428571428565
2024-02-11,5.721428571428571,3.21,9.874285714285715,3.6773999999999996,0,15.84,0.6467142857142857,15929.79,0.44,-4.278571428571429
2024-02-18,8.014285714285714,1.34,12.292857142857143,3.4788,1,26.8,0.6355714285714286,14498.51,9.38,-1.9857142857142858
2024-02-25,2.882857142857143,-2.09,7.642857142857143,17.93,2,15.24,0.6238571428571429,11314.13,29.29,-7.117142857142857
2024-03-03,4.115714285714286,0.07,8.765714285714285,12.179,1,23.41,0.623,16851.27,-5.32,-5.884285714285714
2024-03-10,8.248571428571429,6.88,12.991428571428571,0.0,0,54.7,0.6172857142857142,18800.24,-17.5,-1.751428571428571
2024-03-17,7.325714285714286,5.47,12.01,0.0,0,8.82,0.6081428571428571,16908.39,-5.68,-2.6742857142857144
2024-03-24,8.842857142857143,5.48,13.045714285714284,0.4804,0,30.64,0.5821428571428571,15036.21,6.02,-1.1571428571428566
2024-03-31,12.465714285714286,9.25,16.924285714285713,0.0,0,7.970000000000001,0.5665714285714285,13474.17,15.79,2.465714285714286
2024-04-07,8.547142857142857,6.72,13.088571428571429,0.0,0,35.62,0.5599999999999999,14924.51,6.72,-1.4528571428571428
2024-04-14,3.31,1.03,8.074285714285713,13.4899,2,34.88,0.5492857142857143,9683.39,39.48,-6.6899999999999995
2024-04-21,10.737142857142857,8.08,15.178571428571429,0.0,0,20.74,0.552,13403.92,16.23,0.7371428571428567
2024-04-28,7.9957142857142856,4.51,12.322857142857142,0.8193,0,5.21,0.5532857142857143,13803.3,13.73,-2.0042857142857144
2024-05-05,7.612857142857143,4.43,11.978571428571428,0.0,0,13.28,0.5391428571428571,13570.87,15.18,-2.387142857142857
2024-05-12,7.482857142857143,4.72,11.54857142857143,1.4617,0,16.46,0.5297142857142857,16634.96,-3.97,-2.517142857142857
2024-05-19,8.952857142857143,7.56,13.284285714285714,0.0,0,35.42,0.523,17228.83,-7.68,-1.0471428571428572
2024-05-26,8.955714285714285,7.81,13.107142857142858,0.0,0,14.98,0.49457142857142855,16387.87,-2.42,-1.0442857142857154
2024-06-02,12.852857142857143,7.32,16.824285714285715,0.0,0,55.32,0.4657142857142857,17804.58,-11.28,2.852857142857143
2024-06-09,7.191428571428572,3.13,11.218571428571428,3.0132000000000003,0,36.4,0.44885714285714284,16505.21,-3.16,-2.808571428571428
2024-06-16,12.15857142857143,10.42,16.455714285714286,0.0,0,20.65,0.4188571428571429,15178.94,5.13,2.1585714285714293
2024-06-23,12.535714285714286,10.4,16.19,0.0,0,10.66,0.3854285714285714,17340.1,-8.38,2.5357142857142865
2024-06-30,12.90857142857143,5.9,16.771428571428572,0.0,0,29.259999999999998,0.37071428571428566,17131.38,-7.07,2.9085714285714293
2024-07-07,13.857142857142858,12.25,17.751428571428573,0.0,0,27.67,0.35300000000000004,15152.72,5.3,3.8571428571428577
2024-07-14,10.915714285714285,8.36,14.478571428571428,0.0,0,15.190000000000001,0.32542857142857146,15290.37,4.44,0.9157142857142855
2024-07-21,13.991428571428571,8.28,17.728571428571428,0.0,0,18.14,0.31,14531.79,9.18,3.991428571428571
2024-07-28,13.698571428571428,8.84,17.36857142857143,0.0,0,5.93,0.2998571428571428,13583.73,15.1,3.6985714285714284
2024-08-04,9.357142857142858,5.87,12.728571428571428,0.5589,0,10.91,0.2724285714285714,15894.09,0.66,-0.6428571428571423
2024-08-11,11.287142857142857,8.11,14.64,0.0,0,35.29,0.238,18195.77,-13.72,1.2871428571428574
2024-08-18,12.992857142857144,9.5,16.44,0.0,0,7.430000000000001,0.22028571428571428,15241.91,4.74,2.9928571428571438
2024-08-25,13.69,10.39,16.70714285714286,0.0,0,4.25,0.204,16271.5,-1.7,3.6899999999999995
2024-09-01,11.332857142857142,8.2,14.695714285714287,0.0,0,7.85,0.17585714285714285,15290.97,4.43,1.3328571428571419
2024-09-08,8.285714285714286,5.05,11.852857142857143,1.8481,0,27.1,0.15942857142857145,14891.12,6.93,-1.7142857142857135
2024-09-15,9.717142857142857,7.65,13.074285714285713,0.0,0,31.45,0.12471428571428571,14829.04,7.32,-0.2828571428571429
2024-09-22,12.321428571428571,11.48,15.274285714285714,0.0,0,3.98,0.09257142857142857,14414.41,9.91,2.321428571428571
2024-09-29,9.641428571428571,6.23,12.84,0.1912,0,29.5,0.07071428571428572,15311.02,4.31,-0.35857142857142854
2024-10-06,10.161428571428571,8.7,13.381428571428572,0.0,0,14.69,0.05671428571428572,14685.2,8.22,0.16142857142857103
2024-10-13,7.855714285714285,4.14,11.069999999999999,4.6459,0,28.240000000000002,0.02114285714285714,15340.61,4.12,-2.144285714285715
2024-10-20,6.834285714285714,2.14,9.780000000000001,9.8627,0,31.36,-0.0005714285714285715,14988.07,6.32,-3.1657142857142864
2024-10-27,7.3100000000000005,4.74,10.724285714285713,3.0083,0,21.32,-0.011285714285714286,15379.44,3.88,-2.6899999999999995
2024-11-03,8.635714285714286,5.37,12.172857142857143,1.3282,0,9.73,-0.027285714285714285,14633.84,8.54,-1.3642857142857139
2024-11-10,10.04857142857143,7.05,13.34,0.0,0,10.0,-0.04442857142857143,14743.91,7.85,0.04857142857142982
2024-11-17,7.675714285714286,5.87,11.182857142857143,0.7444,0,38.39,-0.064,16277.95,-1.74,-2.324285714285714
2024-11-24,7.944285714285714,5.8,11.280000000000001,0.7656,0,26.880000000000003,-0.088,16689.58,-4.31,-2.055714285714286
2024-12-01,5.961428571428572,4.24,9.215714285714286,8.4389,0,22.68,-0.11042857142857143,14449.22,9.69,-4.038571428571428
2024-12-08,8.141428571428571,2.17,11.629999999999999,6.3290999999999995,0,19.61,-0.10585714285714286,15206.16,4.96,-1.8585714285714285
2024-12-15,10.385714285714286,8.57,13.935714285714285,0.0,0,41.61,-0.13214285714285715,16786.53,-4.92,0.3857142857142861
2024-12-22,12.368571428571428,7.34,15.627142857142857,0.0,0,32.08,-0.15714285714285717,14350.65,10.31,2.3685714285714283
2024-12-29,10.834285714285715,7.62,14.491428571428571,0.0,0,34.16,-0.1682857142857143,15909.82,0.56,0.8342857142857145
2025-01-05,6.23,5.59,9.435,1.2568,0,10.719999999999999,-0.201,15057.44,5.89,-3.7699999999999996
